loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN01717,BR01717,ARM,2015-09-28,2030-07-11,342703.07,191913.72,4.76,180,PA,REFI,A,29,>150K,DELINQUENT,130,Acme Servicing,2024-05-12,2024-03-16,COMPLETE,ORIG_SYS
LN01718,BR01718,FIXED,2015-10-02,2035-06-19,69143.99,31114.80,14.21,240,WA,CASHOUT,D,27,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-09,2024-03-06,COMPLETE,ORIG_SYS
LN01719,BR01719,FIXED,2021-07-17,2051-02-10,67724.78,29798.90,8.21,360,NY,PURCHASE,C,27,50K-100K,DELINQUENT,169,Cardinal Mortgage Co,2024-06-13,2024-04-29,COMPLETE,ORIG_SYS
LN01720,BR01720,FIXED,2021-06-02,2031-04-11,388193.98,0.00,8.45,120,ZZ,REFI,C,9,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-09,2024-03-23,COMPLETE,ORIG_SYS
LN01721,BR01721,ARM,2016-06-27,2015-06-28,401245.26,288896.59,10.58,360,IL,PURCHASE,C,24,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-17,2024-06-03,COMPLETE,ORIG_SYS
LN01722,BR01722,FIXED,2019-08-15,2034-05-28,329521.03,194417.41,4.87,180,NY,CASHOUT,A,18,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-01,2024-04-23,COMPLETE,ORIG_SYS
LN01723,BR01723,ARM,2019-08-28,2049-03-23,341078.89,0.00,5.08,360,FL,PURCHASE,A,24,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-05-18,2024-03-09,COMPLETE,ORIG_SYS
LN01724,BR01724,FIXED,2019-06-26,2039-03-13,397176.49,186672.95,4.08,240,IL,PURCHASE,A,31,100K-150K,DELINQUENT,162,Cardinal Mortgage Co,2024-06-16,2024-04-17,COMPLETE,ORIG_SYS
LN01725,BR01725,ARM,2019-05-31,2039-02-15,177947.99,0.00,6.18,240,GA,REFI,B,33,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-27,2024-03-08,COMPLETE,ORIG_SYS
LN01726,BR01726,ARM,2017-01-22,2036-10-09,182439.99,0.00,5.51,240,TX,CASHOUT,A,5,>150K,CLOSED,0,Cardinal Mortgage Co,2024-05-10,2024-06-02,COMPLETE,ORIG_SYS
LN01727,,FIXED,2018-05-17,2038-02-01,81906.96,34400.92,8.51,240,TX,PURCHASE,C,10,<50K,CURRENT,0,Cardinal Mortgage Co,2024-06-18,2024-05-04,COMPLETE,ORIG_SYS
LN01728,BR01728,FIXED,2018-04-22,2028-02-29,126675.84,68404.95,8.08,120,TX,PURCHASE,C,3,>150K,CURRENT,0,Acme Servicing,2024-06-05,2024-04-02,COMPLETE,ORIG_SYS
LN01729,BR01729,FIXED,2021-09-12,2041-05-30,355403.27,309200.84,46.00,240,TX,CASHOUT,A,30,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-05-09,2024-03-26,COMPLETE,ORIG_SYS
LN01730,BR01730,ARM,2016-12-31,2046-07-27,476208.05,209531.54,14.75,360,TX,PURCHASE,D,5,>150K,CURRENT,0,Cardinal Mortgage Co,2024-06-03,2024-05-13,COMPLETE,ORIG_SYS
LN01731,BR01731,FIXED,2018-08-19,2038-05-06,91333.12,0.00,14.60,240,IL,CASHOUT,D,6,100K-150K,CLOSED,0,Acme Servicing,2024-05-14,2024-06-07,COMPLETE,ORIG_SYS
LN01732,BR01732,ARM,2017-08-22,2027-07-01,491067.74,211159.13,8.74,120,GA,PURCHASE,C,7,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-05-31,2024-05-14,COMPLETE,ORIG_SYS
LN01733,BR01733,FIXED,2015-09-17,2030-06-30,337221.21,0.00,5.73,180,IL,REFI,A,12,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-12,2024-05-12,COMPLETE,ORIG_SYS
LN01734,BR01734,FIXED,2016-12-22,2026-10-31,380165.01,228099.01,13.90,120,NY,REFI,D,16,50K-100K,DELINQUENT,78,Acme Servicing,2024-06-26,2024-03-07,COMPLETE,ORIG_SYS
LN01735,BR01735,FIXED,2016-11-19,2046-06-15,191751.67,0.00,13.31,360,NC,PURCHASE,D,15,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-21,2024-05-12,COMPLETE,ORIG_SYS
LN01736,BR01736,FIXED,2016-08-02,2046-02-26,304553.58,213187.51,4.41,360,CA,CASHOUT,A,19,100K-150K,CURRENT,0,Acme Servicing,2024-06-18,2024-06-22,COMPLETE,ORIG_SYS
LN01737,BR01737,ARM,2016-02-18,2045-09-13,295898.70,0.00,14.84,360,CA,REFI,D,3,50K-100K,CLOSED,0,Acme Servicing,2024-06-03,2024-04-08,COMPLETE,ORIG_SYS
LN01738,BR01738,ARM,2018-12-18,2048-07-13,122802.63,0.00,7.47,360,CA,PURCHASE,B,27,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-30,2024-05-02,COMPLETE,ORIG_SYS
LN01739,BR01739,ARM,2016-12-26,2046-07-22,351219.47,0.00,6.95,360,NC,CASHOUT,B,2,>150K,CLOSED,0,Acme Servicing,2024-05-21,2024-06-01,COMPLETE,ORIG_SYS
LN01740,BR01740,FIXED,2018-11-18,2048-06-13,413629.41,0.00,12.19,360,TX,CASHOUT,D,17,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-06,2024-04-13,COMPLETE,ORIG_SYS
LN01741,BR01741,ARM,2017-04-05,2046-10-30,382491.98,122397.43,6.71,360,IL,CASHOUT,B,29,50K-100K,CURRENT,0,Acme Servicing,2024-06-14,2024-06-02,COMPLETE,ORIG_SYS
LN01742,BR01742,FIXED,2015-09-22,2035-06-09,423762.01,190692.90,13.46,240,NY,PURCHASE,D,4,100K-150K,DELINQUENT,117,BlueRiver Loan Servicing,2024-06-15,2024-05-31,COMPLETE,ORIG_SYS
LN01743,BR01743,FIXED,2017-05-23,2027-04-01,299522.40,0.00,5.65,120,NC,PURCHASE,A,9,>150K,CURRENT,90,Cardinal Mortgage Co,2024-05-03,2024-05-30,COMPLETE,ORIG_SYS
LN01744,BR01744,FIXED,2015-06-06,2025-04-14,223683.51,167762.63,10.68,120,IL,REFI,C,8,100K-150K,CURRENT,0,Acme Servicing,2024-06-22,2024-05-19,COMPLETE,ORIG_SYS
LN01745,BR01745,FIXED,2019-08-21,2039-05-08,475767.96,390129.73,6.49,240,OH,PURCHASE,B,4,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-15,2024-03-24,COMPLETE,ORIG_SYS
LN01746,BR02462,ARM,2017-12-17,2041-06-19,255972.58,23350.43,4.03,240,IL,REFI,A,17,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-25,2024-03-18,COMPLETE,ORIG_SYS
LN01747,BR01747,FIXED,2015-02-28,2044-09-23,66212.67,0.00,7.33,360,OH,CASHOUT,B,32,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-05-26,2024-06-04,COMPLETE,ORIG_SYS
LN01748,BR01748,ARM,2015-09-13,2035-05-31,207465.45,190868.21,4.63,240,NC,CASHOUT,A,4,100K-150K,DELINQUENT,173,BlueRiver Loan Servicing,2024-06-15,2024-05-12,COMPLETE,ORIG_SYS
LN01749,BR01749,FIXED,2018-07-14,13/40/2020,204895.80,184406.22,12.33,240,NY,REFI,D,23,<50K,CURRENT,90,Cardinal Mortgage Co,2024-06-16,2024-06-17,COMPLETE,ORIG_SYS
LN01750,BR01750,ARM,2019-09-28,2049-04-23,476615.52,247840.07,46.00,360,FL,REFI,C,23,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-05-17,2024-03-30,COMPLETE,ORIG_SYS
LN01751,BR01751,FIXED,2016-10-25,2026-09-03,418568.33,364154.45,4.26,120,CA,PURCHASE,A,6,100K-150K,CURRENT,0,Acme Servicing,2024-05-29,2024-05-14,COMPLETE,ORIG_SYS
LN01752,BR01752,FIXED,2016-05-05,2036-01-21,451671.52,293586.49,10.40,240,WA,PURCHASE,C,22,50K-100K,DELINQUENT,50,Acme Servicing,2024-06-25,2024-05-27,COMPLETE,ORIG_SYS
LN01753,BR01753,FIXED,2015-11-11,2025-09-19,313969.06,0.00,5.65,120,FL,PURCHASE,A,3,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-10,2024-06-02,COMPLETE,ORIG_SYS
LN01754,BR01754,ARM,2015-05-29,2025-04-06,368397.52,0.00,12.66,120,TX,PURCHASE,D,33,100K-150K,CLOSED,0,Acme Servicing,2024-05-19,2024-06-13,COMPLETE,ORIG_SYS
LN01755,BR01755,ARM,2016-01-26,2045-08-21,208245.45,0.00,7.91,360,WA,REFI,B,0,>150K,CLOSED,0,Cardinal Mortgage Co,2024-06-20,2024-03-10,COMPLETE,ORIG_SYS
LN01756,BR01756,ARM,2019-09-17,2029-07-26,467648.71,238500.84,13.41,120,CA,CASHOUT,D,34,>150K,DELINQUENT,46,BlueRiver Loan Servicing,2024-05-20,2024-06-11,COMPLETE,ORIG_SYS
LN01757,BR01757,ARM,2015-11-14,2035-08-01,306860.89,138087.40,6.18,240,OH,REFI,B,21,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-25,2024-06-15,COMPLETE,ORIG_SYS
LN01758,BR01758,ARM,2017-02-19,2031-12-03,352872.24,289355.24,6.57,180,TX,CASHOUT,B,4,>150K,DELINQUENT,83,Acme Servicing,2024-06-25,2024-03-15,COMPLETE,ORIG_SYS
LN01759,BR01759,FIXED,2015-09-24,2035-06-11,398967.07,127669.46,14.73,240,IL,REFI,D,12,50K-100K,DELINQUENT,107,BlueRiver Loan Servicing,2024-05-25,2024-06-03,COMPLETE,ORIG_SYS
LN01760,BR01760,FIXED,2020-02-28,2030-01-06,411158.60,271364.68,7.50,120,PA,CASHOUT,B,27,100K-150K,DELINQUENT,175,Cardinal Mortgage Co,2024-06-08,2024-05-11,COMPLETE,ORIG_SYS
LN01761,BR01761,ARM,2019-08-30,2034-06-12,342988.33,0.00,10.60,180,NY,PURCHASE,C,7,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-05,2024-04-18,COMPLETE,ORIG_SYS
LN01762,BR01762,ARM,2019-03-11,2033-12-22,456330.05,305741.13,5.64,180,IL,CASHOUT,A,28,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-06-09,2024-05-19,COMPLETE,ORIG_SYS
LN01763,BR01763,FIXED,2021-07-07,2051-01-31,162907.37,0.00,5.50,360,IL,REFI,A,15,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-05-03,2024-06-04,COMPLETE,ORIG_SYS
LN01764,BR01764,FIXED,2018-02-27,2047-09-23,311934.70,137251.27,5.39,360,TX,PURCHASE,A,3,>150K,CURRENT,0,Acme Servicing,2024-05-25,2024-04-23,COMPLETE,ORIG_SYS
LN01765,BR01765,ARM,2015-12-09,2035-08-26,179066.58,116393.28,5.09,240,CA,PURCHASE,A,16,100K-150K,DELINQUENT,149,BlueRiver Loan Servicing,2024-05-16,2024-06-26,COMPLETE,ORIG_SYS
LN01766,BR01766,FIXED,2015-06-09,2035-02-24,207215.65,151267.42,11.86,240,NY,CASHOUT,D,23,>150K,CURRENT,0,Acme Servicing,2024-05-27,2024-04-25,COMPLETE,ORIG_SYS
LN01767,BR01767,ARM,2020-11-05,2040-07-23,157589.07,69339.19,11.60,240,PA,REFI,D,5,100K-150K,DELINQUENT,69,Cardinal Mortgage Co,2024-06-29,2024-03-13,COMPLETE,ORIG_SYS
LN01768,BR01768,FIXED,2021-07-18,2051-02-11,387641.88,0.00,8.63,360,GA,PURCHASE,C,11,>150K,CLOSED,0,Acme Servicing,2024-06-06,2024-05-26,COMPLETE,ORIG_SYS
LN01769,BR01769,ARM,2015-04-05,2034-12-21,383531.35,226283.50,7.25,240,OH,CASHOUT,B,17,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-05-24,2024-04-23,COMPLETE,ORIG_SYS
LN01770,BR01770,FIXED,2021-01-13,2040-09-30,110285.51,99256.96,8.73,240,OH,PURCHASE,C,15,<50K,DELINQUENT,143,BlueRiver Loan Servicing,2024-06-23,2024-06-26,COMPLETE,ORIG_SYS
LN01771,BR01771,FIXED,2017-10-20,2027-08-29,205506.25,174680.31,7.00,120,NY,CASHOUT,B,11,100K-150K,DELINQUENT,50,BlueRiver Loan Servicing,2024-06-21,2024-04-02,COMPLETE,ORIG_SYS
LN01772,BR01772,FIXED,2020-11-06,2050-06-02,390918.60,125093.95,8.68,360,PA,PURCHASE,C,27,>150K,DELINQUENT,77,Cardinal Mortgage Co,2024-05-30,2024-03-30,COMPLETE,ORIG_SYS
LN01773,BR01773,FIXED,2017-05-02,2046-11-26,-314046.33,0.00,4.36,360,PA,REFI,A,27,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-05-28,2024-03-06,COMPLETE,ORIG_SYS
LN01774,BR01774,ARM,2016-06-20,2046-01-14,199906.48,67968.20,7.07,360,PA,PURCHASE,B,5,<50K,CURRENT,0,Acme Servicing,2024-05-27,2024-03-26,COMPLETE,ORIG_SYS
LN01775,BR01775,FIXED,2020-09-19,2040-06-06,386078.65,277976.63,6.06,240,WA,PURCHASE,B,28,<50K,CURRENT,0,Acme Servicing,2024-05-27,2024-05-28,COMPLETE,ORIG_SYS
LN01776,BR01776,FIXED,2020-12-28,2035-10-11,185837.46,0.00,11.34,180,NC,CASHOUT,D,5,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-29,2024-03-29,COMPLETE,ORIG_SYS
LN01777,BR01777,ARM,2021-03-15,2050-10-09,390036.08,0.00,9.86,360,CA,PURCHASE,C,4,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-06-12,2024-03-11,COMPLETE,ORIG_SYS
LN01778,BR01778,FIXED,2020-03-05,2039-11-21,422468.84,156313.47,14.90,240,PA,REFI,D,10,<50K,CURRENT,0,Acme Servicing,2024-05-27,2024-03-06,COMPLETE,ORIG_SYS
LN01779,BR01779,FIXED,2019-06-16,2039-03-03,243919.75,168304.63,4.20,240,TX,CASHOUT,A,1,50K-100K,DELINQUENT,136,BlueRiver Loan Servicing,2024-05-22,2024-06-23,COMPLETE,ORIG_SYS
LN01780,BR01780,ARM,2020-11-18,2050-06-14,57975.07,53337.06,11.93,360,OH,PURCHASE,D,18,100K-150K,CURRENT,0,Acme Servicing,2024-05-07,2024-06-11,COMPLETE,ORIG_SYS
LN01781,BR01781,FIXED,2018-09-10,2028-07-19,237531.94,178148.96,14.35,120,NC,CASHOUT,D,27,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-05-05,2024-04-30,COMPLETE,ORIG_SYS
LN01782,BR01782,ARM,2018-10-18,2048-05-13,272286.51,215106.34,4.15,360,PA,REFI,A,6,50K-100K,DELINQUENT,110,BlueRiver Loan Servicing,2024-06-26,2024-04-09,COMPLETE,ORIG_SYS
LN01783,BR01783,FIXED,2017-09-11,2027-07-21,209978.50,170082.58,7.08,120,PA,REFI,B,27,50K-100K,DELINQUENT,48,BlueRiver Loan Servicing,2024-06-14,2024-05-01,COMPLETE,ORIG_SYS
LN01784,BR01784,FIXED,2016-11-10,2031-08-24,368419.56,0.00,5.99,180,PA,REFI,A,16,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-08,2024-03-07,COMPLETE,ORIG_SYS
LN01785,BR01785,ARM,2020-11-07,2050-06-03,52632.83,40527.28,6.01,360,NC,CASHOUT,B,23,>150K,DELINQUENT,100,Acme Servicing,2024-06-04,2024-05-07,COMPLETE,ORIG_SYS
LN01786,BR01786,FIXED,2016-08-08,2046-03-04,82173.13,0.00,6.79,360,IL,REFI,B,0,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-30,2024-05-03,COMPLETE,ORIG_SYS
LN01787,BR01787,FIXED,2019-12-02,2029-10-10,270701.39,257166.32,9.44,120,FL,REFI,C,27,<50K,CURRENT,0,Cardinal Mortgage Co,2024-06-08,2024-03-17,COMPLETE,ORIG_SYS
LN01788,BR01788,ARM,2021-03-07,2035-12-19,135130.02,0.00,8.14,180,PA,PURCHASE,C,25,<50K,CLOSED,0,Acme Servicing,2024-06-18,2024-03-14,COMPLETE,ORIG_SYS
LN01789,BR01789,ARM,2016-10-02,2031-07-16,304474.63,0.00,10.21,180,NC,CASHOUT,C,28,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-26,2024-06-28,COMPLETE,ORIG_SYS
LN01790,BR01790,ARM,2021-07-22,2041-04-08,139264.24,98877.61,7.95,240,FL,CASHOUT,B,3,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-04,2024-05-04,COMPLETE,ORIG_SYS
LN01791,BR01791,FIXED,2020-06-21,2040-03-08,61504.25,49203.40,7.03,240,NY,REFI,B,22,50K-100K,DELINQUENT,108,BlueRiver Loan Servicing,2024-05-25,2024-05-02,COMPLETE,ORIG_SYS
LN01792,BR01792,FIXED,2019-12-02,2049-06-27,445131.43,365007.77,7.87,360,FL,CASHOUT,B,21,<50K,DELINQUENT,46,Acme Servicing,2024-05-14,2024-04-04,COMPLETE,ORIG_SYS
LN01793,BR01793,ARM,2020-03-26,2049-10-20,444770.37,333577.78,5.20,360,IL,PURCHASE,A,15,50K-100K,CURRENT,0,Acme Servicing,2024-05-26,2024-03-12,COMPLETE,ORIG_SYS
LN01794,BR01794,FIXED,2015-10-19,2025-08-27,190781.50,181242.42,4.70,120,NC,CASHOUT,A,9,<50K,CURRENT,0,Cardinal Mortgage Co,2024-05-29,2024-05-11,COMPLETE,ORIG_SYS
LN01795,BR01795,FIXED,2021-03-27,2050-10-21,455547.53,0.00,10.11,360,CA,REFI,C,34,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-15,2024-03-18,COMPLETE,ORIG_SYS
LN01796,BR01796,FIXED,2021-04-09,2040-12-25,487095.80,175354.49,4.10,240,PA,REFI,A,3,>150K,DELINQUENT,91,BlueRiver Loan Servicing,2024-06-17,2024-05-03,COMPLETE,ORIG_SYS
LN01797,BR01797,ARM,2019-07-21,2049-02-13,94965.37,0.00,13.62,360,FL,CASHOUT,D,33,>150K,CLOSED,0,Cardinal Mortgage Co,2024-05-24,2024-03-09,COMPLETE,ORIG_SYS
LN01798,BR01798,FIXED,2017-12-04,2047-06-30,64393.34,0.00,14.30,360,IL,CASHOUT,D,11,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-07,2024-05-03,COMPLETE,ORIG_SYS
LN01799,BR01799,FIXED,2015-09-09,2045-04-04,479228.57,0.00,5.26,360,NC,REFI,A,21,100K-150K,CLOSED,0,Acme Servicing,2024-05-16,2024-06-13,COMPLETE,ORIG_SYS
LN01800,BR01800,FIXED,2016-03-31,2026-02-07,130704.67,131704.67,12.27,120,TX,CASHOUT,D,29,<50K,DELINQUENT,37,Cardinal Mortgage Co,2024-05-21,2024-03-25,COMPLETE,ORIG_SYS
LN01801,BR02638,FIXED,2018-10-17,2025-02-09,156104.41,165029.89,7.89,120,WA,CASHOUT,B,22,>150K,CURRENT,0,Acme Servicing,2024-05-29,2024-04-15,COMPLETE,ORIG_SYS
LN01802,BR01802,FIXED,2017-03-19,2046-10-13,76621.61,77621.61,6.31,360,NY,PURCHASE,B,31,50K-100K,CLOSED,0,Acme Servicing,2024-06-05,2024-04-03,COMPLETE,ORIG_SYS
LN01803,BR01803,FIXED,2019-07-09,2039-03-26,328097.88,282164.18,13.74,240,GA,REFI,D,13,50K-100K,CURRENT,0,Acme Servicing,2024-06-17,2024-04-16,COMPLETE,ORIG_SYS
LN01804,BR01804,FIXED,2020-12-09,2050-07-05,85074.02,42537.01,10.71,360,TX,REFI,C,30,100K-150K,DELINQUENT,124,Acme Servicing,2024-06-21,2024-04-06,COMPLETE,ORIG_SYS
LN01805,BR01805,ARM,2016-09-19,2036-06-06,340277.55,153124.90,6.42,240,PA,PURCHASE,B,28,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-06-16,2024-05-11,COMPLETE,ORIG_SYS
LN01806,BR01806,ARM,2016-03-20,2035-12-06,306369.46,137866.26,12.70,240,TX,CASHOUT,D,9,100K-150K,CURRENT,0,Acme Servicing,2024-05-23,2024-06-06,COMPLETE,ORIG_SYS
LN01807,BR01807,ARM,2020-02-26,2034-12-09,106061.75,74243.22,7.95,180,PA,REFI,B,9,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-29,2024-03-26,COMPLETE,ORIG_SYS
LN01808,BR01808,FIXED,2019-03-21,2038-12-06,73799.75,55349.81,5.40,240,NC,REFI,A,17,100K-150K,CURRENT,0,Acme Servicing,2024-05-25,2024-05-18,COMPLETE,ORIG_SYS
LN01809,BR01809,ARM,2015-07-09,2045-02-01,444816.77,142341.37,7.42,360,NY,PURCHASE,B,2,100K-150K,DELINQUENT,176,Acme Servicing,2024-05-11,2024-06-12,COMPLETE,ORIG_SYS
LN01810,BR01810,ARM,2021-06-03,2031-04-12,310520.03,0.00,11.83,120,WA,CASHOUT,D,33,50K-100K,CLOSED,0,Acme Servicing,2024-06-07,2024-04-20,COMPLETE,ORIG_SYS
LN01811,BR01811,ARM,2019-05-21,2048-12-14,310138.02,161271.77,9.34,360,PA,REFI,C,31,50K-100K,DELINQUENT,72,Cardinal Mortgage Co,2024-06-17,2024-03-11,COMPLETE,ORIG_SYS
LN01812,BR01812,ARM,2021-07-26,2051-02-19,95788.06,0.00,4.49,360,NC,REFI,A,28,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-10,2024-05-11,COMPLETE,ORIG_SYS
LN01813,BR01813,ARM,2016-07-22,2026-05-31,373271.86,164239.62,6.01,120,GA,CASHOUT,B,23,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-03,2024-04-03,COMPLETE,ORIG_SYS
LN01814,BR01814,ARM,2021-06-27,2031-05-06,382811.15,356014.37,5.99,120,NY,CASHOUT,A,8,>150K,CURRENT,0,Cardinal Mortgage Co,2024-05-25,2024-06-23,COMPLETE,ORIG_SYS
LN01815,BR01815,FIXED,2020-09-08,2050-04-04,462936.31,231468.16,7.71,360,NY,CASHOUT,B,8,50K-100K,DELINQUENT,46,Acme Servicing,2024-05-18,2024-04-30,COMPLETE,ORIG_SYS
LN01816,BR01816,FIXED,2018-06-15,2033-03-28,482553.34,202672.40,5.60,180,NY,CASHOUT,A,22,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-16,2024-05-22,COMPLETE,ORIG_SYS
LN01817,,FIXED,2016-12-04,2036-08-21,397654.04,0.00,5.96,240,WA,REFI,A,24,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-06,2022-11-29,COMPLETE,ORIG_SYS
LN01818,BR01818,ARM,2018-07-16,2048-02-09,382984.34,0.00,7.01,360,WA,CASHOUT,B,6,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-04,2024-05-17,COMPLETE,ORIG_SYS
LN01819,BR01819,FIXED,2018-01-24,2027-12-03,476702.69,400430.26,8.09,120,IL,PURCHASE,C,29,50K-100K,DELINQUENT,79,Acme Servicing,2024-06-04,2024-06-10,COMPLETE,ORIG_SYS
LN01820,BR01820,FIXED,2018-04-28,2028-03-06,350950.82,0.00,6.70,120,NY,PURCHASE,B,23,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-18,2024-06-22,COMPLETE,ORIG_SYS
LN01821,BR01821,ARM,2020-11-23,2035-09-06,363200.74,236080.48,8.94,180,PA,PURCHASE,C,5,100K-150K,CURRENT,0,Acme Servicing,2024-06-13,2024-04-14,COMPLETE,ORIG_SYS
LN01822,BR01822,FIXED,2016-03-11,2045-10-05,488671.49,449577.77,6.61,360,CA,REFI,B,18,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-07,2024-05-23,COMPLETE,ORIG_SYS
LN01823,BR01823,FIXED,2018-03-30,2028-02-06,362308.87,195646.79,12.02,120,PA,CASHOUT,D,5,<50K,DELINQUENT,76,Cardinal Mortgage Co,2024-05-27,2024-03-19,COMPLETE,ORIG_SYS
LN01824,BR01824,ARM,2016-02-27,2035-11-14,428638.34,0.00,10.78,240,OH,PURCHASE,C,0,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-28,2024-06-06,COMPLETE,ORIG_SYS
LN01825,BR01825,ARM,2016-03-31,2045-10-25,468304.70,0.00,5.90,360,NY,REFI,A,1,>150K,CLOSED,0,Acme Servicing,2024-06-20,2024-04-18,COMPLETE,ORIG_SYS
LN01826,BR01826,ARM,2015-11-17,2030-08-30,447633.88,0.00,12.82,180,FL,REFI,D,0,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-05-13,2024-05-21,COMPLETE,ORIG_SYS
LN01827,BR01827,ARM,2021-05-05,2041-01-20,234138.68,203700.65,8.52,240,NY,PURCHASE,C,33,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-09,2024-05-18,COMPLETE,ORIG_SYS
LN01828,BR01828,ARM,2020-11-08,2040-07-26,497861.52,219059.07,11.80,240,CA,REFI,D,8,100K-150K,CURRENT,0,Acme Servicing,2024-05-20,2024-06-03,COMPLETE,ORIG_SYS
LN01829,BR01829,FIXED,2019-02-20,2018-02-20,219979.27,5000.00,8.76,180,GA,PURCHASE,C,31,50K-100K,CLOSED,0,Cardinal Mortgage Co,2024-05-16,2024-03-08,COMPLETE,ORIG_SYS
LN01830,BR01830,ARM,2018-01-03,2037-09-20,160588.02,62629.33,8.22,240,CA,REFI,C,21,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-05-31,2024-05-31,COMPLETE,ORIG_SYS
LN01831,BR01831,ARM,2020-04-28,2030-03-07,406370.98,0.00,11.27,120,WA,PURCHASE,D,32,>150K,CLOSED,0,Cardinal Mortgage Co,2024-06-25,2024-04-10,COMPLETE,ORIG_SYS
LN01832,BR01832,ARM,2015-11-03,2045-05-29,178332.13,0.00,5.48,360,NC,REFI,A,16,>150K,CLOSED,0,Acme Servicing,2024-05-06,2024-06-27,COMPLETE,ORIG_SYS
LN01833,BR01833,FIXED,2019-05-25,2048-12-18,318094.11,292646.58,6.55,360,TX,REFI,B,1,>150K,CURRENT,0,Cardinal Mortgage Co,2024-06-21,2024-03-30,COMPLETE,ORIG_SYS
LN01834,BR01834,FIXED,2017-03-20,2036-12-05,309004.41,145232.07,8.89,240,WA,PURCHASE,C,19,100K-150K,DELINQUENT,175,BlueRiver Loan Servicing,2024-06-12,2024-04-23,COMPLETE,ORIG_SYS
LN01835,BR01835,ARM,2018-08-23,2038-05-10,305572.88,306572.88,9.91,240,WA,PURCHASE,C,24,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-06-01,13/40/2020,COMPLETE,ORIG_SYS
LN01836,BR01836,ARM,2019-11-03,2049-05-29,50679.75,36996.22,5.28,360,WA,REFI,A,19,>150K,DELINQUENT,129,Acme Servicing,2024-06-12,2024-04-30,COMPLETE,ORIG_SYS
LN01837,BR01837,ARM,2018-09-26,2033-07-09,420630.30,243965.57,10.68,180,IL,PURCHASE,C,13,>150K,DELINQUENT,54,Cardinal Mortgage Co,2024-06-22,2024-03-05,COMPLETE,ORIG_SYS
LN01838,BR01838,FIXED,2017-11-30,2027-10-09,132495.52,47698.39,12.98,120,GA,PURCHASE,D,3,>150K,DELINQUENT,177,Cardinal Mortgage Co,2024-06-25,2024-04-26,COMPLETE,ORIG_SYS
LN01839,BR01839,FIXED,2015-10-30,2025-09-07,441098.12,0.00,9.01,120,NY,REFI,C,18,>150K,CLOSED,0,Acme Servicing,2024-05-29,2024-05-15,COMPLETE,ORIG_SYS
